nid,sid,label
MLS000861632-01,26727710,medium
MLS000833756-01,26727711,low
MLS000833753-01,26727713,medium
MLS000861543-01,26727720,medium
MLS000861583-01,26727724,low
MLS000861502-01,26727726,medium
MLS000860182-01,26727729,medium
MLS000860183-01,26727730,medium
MLS000860193-01,26727732,low
MLS000860198-01,26727733,low
MLS000860203-01,26727734,medium
MLS000860260-01,26727742,medium
MLS000861595-01,26727749,medium
MLS000861593-01,26727751,medium
MLS000861444-01,26727758,medium
MLS000861468-01,26727760,low
MLS000861579-01,26727761,medium
MLS000861571-01,26727766,medium
MLS000861584-01,26727777,medium
MLS000850706-01,26727795,medium
MLS000862077-01,26727797,medium
MLS000833799-01,26727806,low
MLS000851234-01,26727822,low
MLS000861214-01,26727824,medium
MLS000862036-01,26727825,low
MLS000850707-01,26727829,medium
MLS000850719-01,26727834,medium
MLS000850718-01,26727835,medium
MLS000860131-01,26727846,low
MLS000830879-01,26727865,low
MLS000859703-01,26727878,medium
MLS000859687-01,26727880,low
MLS000859705-01,26727881,medium
MLS000858709-01,26727883,medium
MLS000860812-01,26727930,medium
MLS000849811-01,26727931,medium
MLS000849774-01,26727932,medium
MLS000860813-01,26727933,medium
MLS000830675-01,26727935,medium
MLS000859284-01,26727942,low
MLS000859731-01,26727976,low
MLS000859686-01,26727983,medium
MLS000859688-01,26727984,medium
MLS000830890-01,26727987,low
MLS000834841-01,26727989,low
MLS000859698-01,26727993,medium
MLS000834809-01,26727994,medium
MLS000830926-01,26727995,low
MLS000830697-01,26727997,medium
MLS000851336-01,26728012,medium
MLS000850120-01,26728026,low
MLS000830692-01,26728036,medium
MLS000830687-01,26728037,medium
MLS000859772-01,26728042,low
MLS000859755-01,26728044,medium
MLS000859707-01,26728048,low
MLS000858698-01,26728059,low
MLS000830927-01,26728063,low
MLS000830877-01,26728066,medium
MLS000830866-01,26728068,low
MLS000859721-01,26728072,low
MLS000859730-01,26728073,medium
MLS000859740-01,26728074,medium
MLS000859767-01,26728075,medium
MLS000833592-01,26728084,medium
MLS000849810-01,26728094,medium
MLS000849757-01,26728095,medium
MLS000860807-01,26728096,medium
MLS000850113-01,26728109,low
MLS000851340-01,26728127,medium
MLS000850087-01,26728129,medium
MLS000858708-01,26728138,medium
MLS000858740-01,26728142,medium
MLS000830847-01,26728156,medium
MLS000849763-01,26728167,low
MLS000830688-01,26728173,low
MLS000830731-01,26728181,medium
MLS000849998-01,26728186,medium
MLS000859784-01,26728199,medium
MLS000859780-01,26728201,medium
MLS000859770-01,26728208,medium
MLS000859760-01,26728213,low
MLS000859756-01,26728215,medium
MLS000859754-01,26728216,medium
MLS000860811-01,26728224,medium
MLS000830858-01,26728226,medium
MLS000860806-01,26728230,medium
MLS000860801-01,26728233,medium
MLS000860790-01,26728236,medium
MLS000860782-01,26728240,medium
MLS000860780-01,26728242,medium
MLS000858736-01,26728248,low
MLS000858734-01,26728249,medium
MLS000859734-01,26728252,low
MLS000859727-01,26728256,medium
MLS000859725-01,26728257,medium
MLS000859720-01,26728259,low
MLS000859715-01,26728263,medium
MLS000859714-01,26728264,low
MLS000859706-01,26728265,low
MLS000830846-01,26728269,low
MLS000860744-01,26728271,medium
MLS000860743-01,26728272,medium
MLS000860741-01,26728273,medium
MLS000860739-01,26728275,medium
MLS000860736-01,26728277,medium
MLS000858693-01,26728297,medium
MLS000858690-01,26728299,low
MLS000858686-01,26728302,low
MLS000859737-01,26728308,low
MLS000830898-01,26728310,medium
MLS000830896-01,26728311,low
MLS000830893-01,26728315,medium
MLS000830889-01,26728319,medium
MLS000859025-01,26728325,medium
MLS000859065-01,26728337,medium
MLS000859056-01,26728339,medium
MLS000859055-01,26728340,medium
MLS000833567-01,26728350,medium
MLS000859036-01,26728351,low
MLS000859035-01,26728352,medium
MLS000830904-01,26728355,low
MLS000830903-01,26728356,low
MLS000830900-01,26728357,medium
MLS000860815-01,26728369,medium
MLS000830868-01,26728380,low
MLS000830864-01,26728392,low
MLS000830884-01,26728394,low
MLS000833609-01,26728397,low
MLS000830665-01,26728425,low
MLS000849997-01,26728436,medium
MLS000849995-01,26728437,medium
MLS000830680-01,26728453,medium
MLS000830676-01,26728456,low
MLS000851351-01,26728458,low
MLS000851365-01,26728467,low
MLS000830670-01,26728474,low
MLS000850089-01,26728487,medium
MLS000851420-01,26728492,low
MLS000851412-01,26728495,medium
MLS000851402-01,26728502,medium
MLS000851398-01,26728504,medium
MLS000849959-01,26728525,low
MLS000849958-01,26728526,low
MLS000830651-01,26728529,medium
MLS000849767-01,26728535,medium
MLS000849764-01,26728538,low
MLS000849762-01,26728539,medium
MLS000849756-01,26728540,medium
MLS000849752-01,26728543,low
MLS000849742-01,26728548,medium
MLS000833594-01,26728553,medium
MLS000830726-01,26728562,medium
MLS000860733-01,26728563,medium
MLS000860726-01,26728566,low
MLS000860720-01,26728570,medium
MLS000860718-01,26728571,low
MLS000860704-01,26728579,low
MLS000849792-01,26728581,medium
MLS000849779-01,26728587,medium
MLS000849777-01,26728588,medium
MLS000849776-01,26728589,medium
MLS000849775-01,26728590,low
MLS000830706-01,26728597,medium
MLS000830699-01,26728600,medium
MLS000851325-01,26728605,low
MLS000851337-01,26728610,medium
MLS000851342-01,26728613,low
MLS000851343-01,26728614,medium
MLS000851346-01,26728616,low
MLS000851347-01,26728617,low
MLS000851348-01,26728618,low
MLS000830720-01,26728624,medium
MLS000830718-01,26728626,medium
MLS000849796-01,26728628,medium
MLS000830645-01,26728643,low
MLS000830928-01,26728649,low
MLS000834843-01,26728664,low
MLS000834840-01,26728665,medium
MLS000830910-01,26728667,low
MLS000830914-01,26728673,low
MLS000834836-01,26728675,medium
MLS000834808-01,26728683,low
MLS000834807-01,26728684,low
MLS000860749-01,26728694,medium
MLS000830935-01,26728697,low
MLS000830933-01,26728698,low
MLS000830930-01,26728701,low
MLS000830918-01,26728702,low
MLS000859066-01,26728707,low
MLS000830920-01,26728719,low
MLS000834826-01,26728721,medium
MLS000834827-01,26728722,low
MLS000834905-01,26728751,low
MLS000859348-01,26728752,medium
MLS000859289-01,26728755,low
MLS000861126-01,26728769,low
MLS000861136-01,26728770,medium
MLS000859379-01,26728779,medium
MLS000859376-01,26728780,low
MLS000861027-01,26728796,low
MLS000859117-01,26728802,low
MLS000859087-01,26728810,medium
MLS000861110-01,26728812,medium
MLS000859366-01,26728821,high
MLS000861102-01,26728822,medium
MLS000850440-01,26728859,medium
MLS000859356-01,26728860,medium
MLS000860982-01,26728870,low
MLS000859353-01,26728876,medium
MLS000859351-01,26728877,medium
MLS000850427-01,26728896,medium
MLS000850429-01,26728897,medium
MLS000859357-01,26728898,low
MLS000833994-01,26728905,low
MLS000859497-01,26728953,low
MLS000834001-01,26728959,low
MLS000833692-01,26728962,low
MLS000834916-01,26728987,medium
MLS001111263-01,26728991,medium
MLS000861273-01,26729004,medium
MLS000834032-01,26729029,low
MLS000834014-01,26729038,medium
MLS000861230-01,26729041,medium
MLS000861299-01,26729047,medium
MLS000834040-01,26729050,low
MLS000834034-01,26729054,low
MLS000849727-01,26729061,low
MLS000861798-01,26729072,medium
MLS000861814-01,26729075,medium
MLS000861848-01,26729076,medium
MLS000861864-01,26729079,medium
MLS000861869-01,26729080,medium
MLS001111275-01,26729082,medium
MLS001111301-01,26729094,medium
MLS000859505-01,26729102,low
MLS000851294-01,26729119,medium
MLS000859165-01,26729120,low
MLS000859323-01,26729122,medium
MLS000859328-01,26729126,low
MLS000859344-01,26729135,medium
MLS000830162-01,26729162,low
MLS000859300-01,26729163,low
MLS000859307-01,26729166,low
MLS000859310-01,26729168,low
MLS000859311-01,26729169,medium
MLS000859320-01,26729174,low
MLS000851292-01,26729201,medium
MLS000851295-01,26729203,medium
MLS000860928-01,26729210,medium
MLS000850229-01,26729220,medium
MLS000858791-01,26729235,low
MLS000860908-01,26729248,medium
MLS000850057-01,26729252,medium
MLS000834026-01,26729256,low
MLS000833981-01,26729263,low
MLS000833976-01,26729264,medium
MLS000858924-01,26729270,low
MLS000859368-01,26729295,medium
MLS000859359-01,26729297,medium
MLS000859291-01,26729306,low
MLS000859292-01,26729307,low
MLS000859293-01,26729308,medium
MLS000834925-01,26729311,low
MLS000859576-01,26729319,medium
MLS000859563-01,26729322,low
MLS000859509-01,26729328,medium
MLS000859504-01,26729329,medium
MLS000851506-01,26729338,medium
MLS001111299-01,26729348,medium
MLS001111291-01,26729354,medium
MLS001111286-01,26729359,medium
MLS000830158-01,26729370,low
MLS000850208-01,26729382,low
MLS000851491-01,26729383,medium
MLS001111225-01,26729401,medium
MLS001111220-01,26729404,medium
MLS001111281-01,26729418,low
MLS001111256-01,26729437,medium
MLS001111248-01,26729442,medium
MLS000860960-01,26729444,low
MLS000861240-01,26729454,low
MLS000858989-01,26729457,low
MLS000851436-01,26729481,medium
MLS000851459-01,26729536,low
MLS000851482-01,26729549,low
MLS000850430-01,26729564,medium
MLS000861812-01,26729570,medium
MLS000861786-01,26729572,medium
MLS000861852-01,26729573,low
MLS000859029-01,26729584,low
MLS000861030-01,26729589,low
MLS000850215-01,26729619,low
MLS000858865-01,26729625,medium
MLS000858779-01,26729636,low
MLS000858892-01,26729641,medium
MLS000858896-01,26729644,medium
MLS000861177-01,26729681,medium
MLS000849728-01,26729692,medium
MLS000833944-01,26729695,medium
MLS000861007-01,26729718,medium
MLS000859031-01,26729723,low
MLS000860921-01,26729733,low
MLS000861822-01,26729750,medium
MLS000850056-01,26729764,low
MLS000834884-01,26729779,low
MLS000858917-01,26729790,medium
MLS000861100-01,26729795,medium
MLS000859287-01,26729800,low
MLS000861982-01,26729803,low
MLS000859135-01,26729813,medium
MLS000834029-01,26729845,medium
MLS000859299-01,26729846,medium
MLS000859552-01,26729848,medium
MLS000858988-01,26729881,low
MLS000859534-01,26729884,medium
MLS000834882-01,26729893,low
MLS000859575-01,26729898,medium
MLS000859579-01,26729900,low
MLS000859303-01,26729907,medium
MLS000859580-01,26729909,low
MLS000850423-01,26729912,medium
MLS000860573-01,26729929,low
MLS000859550-01,26729951,medium
MLS000834037-01,26729954,medium
MLS000861832-01,26729970,medium
MLS000859038-01,26729975,low
MLS000833700-01,26729978,low
MLS000859532-01,26729988,medium
MLS000859331-01,26729996,medium
MLS000859339-01,26729997,medium
MLS000859340-01,26729999,medium
MLS000861996-01,26730002,low
MLS000861991-01,26730006,medium
MLS000859302-01,26730012,low
MLS000859286-01,26730014,medium
MLS000859380-01,26730015,medium
MLS000859297-01,26730016,low
MLS000859557-01,26730024,low
MLS000834901-01,26730027,medium
MLS000861791-01,26730043,low
MLS000859062-01,26730074,low
MLS000861782-01,26730079,medium
MLS000861783-01,26730080,medium
MLS000861785-01,26730081,medium
MLS000859060-01,26730082,medium
MLS000833720-01,26730083,medium
MLS000833715-01,26730087,low
MLS000859058-01,26730089,medium
MLS000833707-01,26730093,medium
MLS000861811-01,26730098,medium
MLS000861813-01,26730099,medium
MLS000861817-01,26730102,low
MLS000861818-01,26730116,medium
MLS000861825-01,26730119,low
MLS000859051-01,26730124,medium
MLS000861790-01,26730139,medium
MLS000834930-01,26730140,medium
MLS000858763-01,26730190,low
MLS000858803-01,26730195,medium
MLS000859037-01,26730210,medium
MLS000859032-01,26730213,medium
MLS000860562-01,26730217,low
MLS000861167-01,26730228,medium
MLS000861173-01,26730236,medium
MLS000833968-01,26730239,low
MLS000861839-01,26730246,medium
MLS000861845-01,26730248,medium
MLS000861851-01,26730250,medium
MLS000861860-01,26730260,medium
MLS000861862-01,26730262,medium
MLS000861863-01,26730263,medium
MLS000861986-01,26730264,medium
MLS000861872-01,26730269,medium
MLS000858975-01,26730298,medium
MLS000851481-01,26730304,low
MLS000851455-01,26730310,low
MLS000834915-01,26730317,low
MLS000861981-01,26730323,medium
MLS000861877-01,26730324,medium
MLS000833668-01,26730332,medium
MLS000850611-01,26730348,medium
MLS000850879-01,26730350,low
MLS000850869-01,26730352,low
MLS000850721-01,26730355,medium
MLS000850731-01,26730357,low
MLS000850746-01,26730359,low
MLS000850751-01,26730360,medium
MLS000833677-01,26730368,medium
MLS000833681-01,26730371,medium
MLS000833682-01,26730372,low
MLS000861894-01,26730373,medium
MLS000834972-01,26730389,low
MLS000860848-01,26730393,low
MLS000861349-01,26730403,low
MLS000860148-01,26730444,medium
MLS000833649-01,26730454,medium
MLS000851214-01,26730472,medium
MLS000851203-01,26730476,medium
MLS000833644-01,26730486,medium
MLS000833646-01,26730488,medium
MLS000851157-01,26730497,medium
MLS000851154-01,26730502,medium
MLS000851123-01,26730512,low
MLS000833674-01,26730515,medium
MLS000834948-01,26730522,low
MLS000834950-01,26730523,medium
MLS000851176-01,26730529,medium
MLS000850277-01,26730537,medium
MLS000861327-01,26730550,medium
MLS000861944-01,26730571,low
MLS000859866-01,26730576,low
MLS000861882-01,26730588,medium
MLS000861883-01,26730589,medium
MLS000861903-01,26730599,medium
MLS000833676-01,26730609,low
MLS000833666-01,26730614,medium
MLS000851181-01,26730616,medium
MLS000861768-01,26730653,low
MLS000861772-01,26730656,low
MLS000859825-01,26730679,low
MLS000850770-01,26730682,medium
MLS000850606-01,26730691,low
MLS000860833-01,26730693,medium
MLS000860832-01,26730696,medium
MLS000860876-01,26730697,medium
MLS000861773-01,26730707,low
MLS000859851-01,26730711,low
MLS000859859-01,26730717,low
MLS000859868-01,26730718,medium
MLS000859876-01,26730723,low
MLS000859878-01,26730724,low
MLS000859880-01,26730726,low
MLS000850248-01,26730734,medium
MLS000861356-01,26730745,medium
MLS000860128-01,26730763,medium
MLS000861307-01,26730783,low
MLS000861297-01,26730786,low
MLS000861291-01,26730788,low
MLS000860174-01,26730805,low
MLS000861335-01,26730808,low
MLS000861328-01,26730813,medium
MLS000861332-01,26730819,low
MLS000861308-01,26730821,low
MLS000861323-01,26730822,medium
MLS000861322-01,26730823,low
MLS000861315-01,26730829,medium
MLS000861313-01,26730830,low
MLS000860818-01,26730864,medium
MLS000860825-01,26730866,medium
MLS000860837-01,26730873,medium
MLS000860844-01,26730878,low
MLS000860859-01,26730890,low
MLS000861970-01,26730901,low
MLS000861974-01,26730904,medium
MLS000850585-01,26730941,medium
MLS000850861-01,26730965,medium
MLS000850730-01,26730966,medium
MLS000833654-01,26730971,medium
MLS000851158-01,26730972,low
MLS000861345-01,26730973,medium
MLS000850125-01,26730976,medium
MLS000861889-01,26730978,low
MLS000850603-01,26730980,medium
MLS000850617-01,26730987,medium
MLS000850131-01,26731051,medium
MLS000850132-01,26731052,medium
MLS000850911-01,26731064,medium
MLS000850904-01,26731068,low
MLS000850902-01,26731070,medium
MLS000850747-01,26731086,medium
MLS000850745-01,26731087,medium
MLS000850810-01,26731100,low
MLS000850800-01,26731106,medium
MLS000850882-01,26731127,medium
MLS000850868-01,26731140,medium
MLS000850321-01,26731145,medium
MLS000850935-01,26731154,medium
MLS000850330-01,26731179,medium
MLS000850408-01,26731197,medium
MLS000835026-01,26731226,low
MLS000850401-01,26731227,low
MLS000850361-01,26731238,medium
MLS000850942-01,26731256,medium
MLS000850381-01,26731262,medium
MLS000850368-01,26731267,medium
MLS000850356-01,26731272,medium
MLS000849838-01,26731276,low
MLS000850382-01,26731287,medium
MLS000850328-01,26731315,low
MLS000850362-01,26731318,medium
MLS000850351-01,26731331,low
MLS000850418-01,26731332,medium
MLS000850352-01,26731338,medium
MLS000861079-01,26731378,medium
MLS000851360-01,26731394,medium
MLS000850687-01,26731403,medium
MLS000830669-01,26731413,low
MLS000830794-01,26731424,low
MLS000861075-01,26731434,medium
MLS000861876-01,26731438,medium
MLS000860575-01,26731449,low
MLS000859375-01,26731450,medium
MLS000830764-01,26731460,medium
MLS000860152-01,26731463,low
MLS000850504-01,26731499,low
MLS000849724-01,26731522,medium
MLS000861195-01,26731524,low
MLS000861085-01,26731553,medium
MLS000859317-01,26731557,low
MLS000858906-01,26731559,low
MLS000861556-01,26731562,medium
MLS000861531-01,26731569,medium
MLS000862001-01,26731580,low
MLS000859091-01,26731585,low
MLS000860205-01,26731593,low
MLS000861501-01,26731624,medium
MLS000830831-01,26731629,low
MLS000833763-01,26731636,low
MLS000851338-01,26731638,medium
MLS000859259-01,26731641,low
MLS000860737-01,26731643,medium
MLS000851390-01,26731660,low
MLS000850119-01,26731719,medium
MLS000850693-01,26731729,medium
MLS000834910-01,26731733,medium
NA,47193690,low
NA,47194071,medium
NA,47194072,medium
NA,47194077,low
NA,47194079,low
NA,47194083,medium
NA,47194087,medium
NA,47194092,medium
NA,47194098,low
NA,47194105,medium
NA,47194110,medium
NA,47194117,medium
NA,47194124,medium
NA,47194132,medium
NA,47194136,low
NA,47194137,medium
NA,47194141,medium
NA,47194145,low
NA,47194146,medium
NA,47194150,medium
NA,47194154,low
NA,47194155,low
NA,47194156,low
NA,47194170,medium
NA,47194173,low
NA,47194175,medium
NA,47194241,medium
NA,47194252,low
NA,47194255,medium
NA,47194272,medium
NA,47194281,medium
NA,47194288,medium
NA,47194289,low
NA,47194300,low
NA,47194320,medium
NA,47194323,medium
NA,47194325,medium
NA,47194328,medium
NA,47194330,medium
NA,47194334,medium
NA,47194338,medium
NA,47194347,low
NA,47194349,medium
NA,47194351,medium
NA,47194352,medium
NA,47194355,medium
NA,47194356,medium
NA,47194365,medium
NA,47194370,medium
NA,47194377,low
NA,47194381,medium
NA,47194388,low
NA,47194398,medium
NA,47194399,medium
NA,47194400,medium
NA,47194445,medium
NA,47194449,low
NA,47194453,medium
NA,47194454,medium
NA,47194459,medium
NA,47194463,low
NA,47194466,medium
NA,47194509,medium
